Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,Class
93210,1267.9954,463.81592,250.41502,95729,351.07755,0.6941413,0.95872617,0.63539255,0.81574327,2.3370156,0.71530354,0
73811,1004.76764,427.6801,265.61746,100553,400.02902,0.5978842,0.94789386,0.5789129,0.73630726,2.5626273,0.8075871,0
51874,1154.5433,401.83618,276.66443,69500,383.92444,0.640527,0.95008814,0.5637319,0.73006344,2.0838912,0.72727895,1
76158,1028.0406,394.88016,274.13467,81560,383.32745,0.61866176,0.93903846,0.53292036,0.7023767,2.2461743,0.7544025,1
68851,1149.5873,429.08026,264.04544,72010,372.78653,0.571294,0.93471205,0.49587446,0.71743524,2.1500764,0.7128328,1
56544,1156.3286,428.30646,256.12003,81374,394.5819,0.63777554,0.9576048,0.58007926,0.77134657,2.2989714,0.77018017,1
86841,1126.61,443.198,274.8044,68473,341.58328,0.66678905,0.94301856,0.5851919,0.7396746,1.8798807,0.7305478,1
88099,1084.2812,422.2905,259.26413,81289,336.94543,0.76626885,0.94405633,0.5745843,0.7542181,1.656651,0.6886992,1
70551,1073.9736,439.15845,268.36734,94381,405.33,0.58856905,0.93781763,0.5871067,0.7464528,2.51326,0.82938504,0
92058,1214.6648,486.18173,273.80322,89474,321.1344,0.5872581,0.94584244,0.60634995,0.67556256,1.6614951,0.7111051,1
70812,1262.8796,416.92474,282.68713,73785,335.75015,0.5957219,0.9347911,0.49978212,0.6975288,1.5620983,0.6652309,1
70043,1150.1262,418.69403,289.52054,75048,369.55115,0.6073889,0.93007344,0.5326356,0.75976413,1.8170974,0.73588693,1
68266,1011.24695,412.63293,252.85165,66161,364.66974,0.65470433,0.93631786,0.55661476,0.7369933,2.019509,0.7382505,1
58110,1114.3947,371.34027,238.49915,65913,375.65765,0.621426,0.9368268,0.550467,0.7284753,2.0798624,0.84579796,1
84532,1400.6766,433.07153,242.53569,83850,345.23923,0.7657901,0.9757681,0.68809414,0.81173545,2.2252526,0.748839,0
113347,1252.262,420.0373,249.7523,95932,326.55597,0.7983633,0.9643463,0.6859529,0.7689046,1.7054718,0.7229658,0
66321,1089.8944,432.04276,264.20468,80497,395.57812,0.553393,0.93160665,0.5143175,0.7477876,2.2948856,0.792241,1
122529,1283.2375,508.74115,246.96506,83546,275.5478,0.80801666,0.958307,0.6925698,0.68935955,1.538631,0.6519733,1
54960,1174.2201,433.59735,256.67337,76288,383.9454,0.6261605,0.95198745,0.55154645,0.73824286,2.3407564,0.7511231,1
87072,1143.8135,411.78732,264.18774,77387,341.3467,0.7085357,0.9400255,0.5697972,0.7082567,1.6659008,0.7011245,1
56727,1153.3813,402.1056,274.51562,65330,383.92093,0.6490464,0.95108676,0.5871317,0.6983151,2.1331315,0.73173857,1
63976,1151.5417,419.46063,268.59406,63695,362.76797,0.59484667,0.9251189,0.48728168,0.7695818,1.8381648,0.7688165,1
70463,1118.4539,410.5873,289.7696,79400,375.30902,0.612701,0.93929136,0.5760172,0.7362718,1.9599121,0.7544097,1
63182,1108.2749,414.93536,273.34503,70373,379.20746,0.6082247,0.9287599,0.5031321,0.783409,2.05043,0.74305505,1
72690,1018.38715,411.7182,252.31395,63013,364.26755,0.6830144,0.93513006,0.5830311,0.71679395,2.0310056,0.7195373,1
72250,1168.1698,414.1633,289.90857,79931,365.36453,0.6235623,0.9418335,0.5772149,0.75607157,1.9330788,0.7352284,1
99648,1143.936,457.9886,254.44463,78333,323.4533,0.7011218,0.9478305,0.5906285,0.78577834,1.9314108,0.75270677,0
86778,1036.1593,412.338,275.62607,73968,372.45288,0.70628256,0.9360786,0.56360006,0.7600997,2.0304682,0.7446665,1
57041,1051.5659,453.7705,253.80583,75631,393.32156,0.57603455,0.93008024,0.5349532,0.7833498,2.3315606,0.77778876,1
78539,1089.3805,387.89838,291.06683,76007,372.9994,0.6582279,0.9450142,0.589191,0.7263055,1.9236549,0.73336446,1
114508,1184.971,496.1444,267.01382,97507,312.98303,0.7957285,0.9627909,0.67262673,0.8417064,2.001394,0.68052655,0
86189,1335.4363,477.41254,168.2055,77294,313.16205,0.7448176,0.98209095,0.7406457,0.63982964,2.5153193,0.76102555,0
119200,1187.8698,517.35645,286.7409,95076,308.1722,0.801515,0.9672594,0.6874256,0.87343425,2.1180427,0.7266473,0
80267,1231.7681,421.61145,300.74487,78938,344.9481,0.5956991,0.9352564,0.54680234,0.68048435,1.5598911,0.7129882,1
54673,1087.8828,424.52695,261.597,71723,393.92438,0.5945312,0.9407462,0.5187295,0.769938,2.3268251,0.7608831,1
89105,1109.0432,395.52002,238.3789,66993,354.5587,0.77120805,0.95636356,0.6227184,0.7647432,2.0151846,0.73753786,1
71971,1225.3567,425.95285,241.6441,64942,319.84137,0.64894944,0.9512209,0.5873607,0.67751795,1.7944851,0.64807767,1
88078,1106.7856,417.4363,258.0282,78027,343.08615,0.7517201,0.94685006,0.5682093,0.74970055,1.860997,0.7171551,1
53121,1219.4031,411.67078,258.11096,74659,378.85242,0.6701047,0.9639051,0.6103506,0.73050874,2.1128302,0.7584824,1
68727,1187.3271,408.08972,262.4174,72344,345.8651,0.6507218,0.95731425,0.5722319,0.7268819,1.8375888,0.67702025,1
88785,1317.427,429.20508,209.79474,76062,303.53738,0.63371307,0.955892,0.6302445,0.7009071,1.9696798,0.63069546,0
81845,1170.0007,430.65686,267.50128,67589,342.13696,0.6638274,0.9497444,0.58205336,0.7543769,1.9795473,0.79856884,0
84694,1283.9391,401.56247,264.84082,88125,351.16022,0.67453927,0.9468227,0.62972534,0.7267915,1.821537,0.74176884,1
91048,1166.9731,450.94873,269.25467,73929,327.32925,0.6835823,0.93953586,0.6028788,0.6873153,1.7164896,0.66211796,1
69991,1059.0422,408.6557,265.2892,94681,402.94534,0.66658115,0.9360899,0.60830444,0.77388036,2.434482,0.8498428,0
80865,1141.254,433.80023,297.8568,85600,363.18286,0.6036893,0.9336656,0.572317,0.7395886,1.6972585,0.75420225,1
115109,995.46454,414.43518,250.53961,61339,353.95905,0.92058456,0.96090966,0.69493335,0.80837405,2.0864315,0.79719937,0
81098,1280.6228,430.18692,291.7729,79979,327.65247,0.597521,0.9369382,0.534991,0.6640259,1.4588921,0.69466317,1
88223,995.49475,427.34723,250.0624,66947,362.8656,0.7728425,0.9382324,0.6082125,0.7825505,2.0622826,0.7128535,1
56535,1054.1813,440.39923,251.17027,72486,388.9478,0.6023691,0.9340831,0.52732253,0.80496264,2.36655,0.77322054,1
96760,1103.4512,469.48193,297.1408,91422,346.81946,0.6625442,0.9412201,0.61905044,0.7517191,1.6737535,0.74158484,1
60235,1191.5337,396.49365,189.47888,68458,351.56668,0.6892917,0.9450606,0.5976595,0.718101,2.535126,0.79796743,1
100053,1094.2999,420.23584,218.30893,66123,308.09232,0.7450074,0.9423009,0.63218695,0.7213088,1.8838558,0.71620953,0
65920,1192.9048,388.69385,282.1255,79041,377.93744,0.64942765,0.95229864,0.5900052,0.7537549,2.064334,0.7223124,1
78011,1382.8136,407.113,230.20761,75864,336.20865,0.59710586,0.9606689,0.6235488,0.7127666,1.7567225,0.70434105,0
83688,1095.1656,410.6622,237.95016,70049,352.45343,0.7483947,0.93988585,0.6121604,0.7504822,1.9561384,0.705667,1
67169,1126.5726,387.2774,249.39554,65468,378.77652,0.680912,0.9566336,0.6137277,0.7413142,2.1676857,0.73836225,1
81418,1149.1025,414.38892,287.06512,74315,358.2124,0.6492198,0.93507016,0.5500387,0.72498286,1.7390985,0.71876115,1
95245,1068.0043,471.98572,222.94946,71893,324.17404,0.70632637,0.95705837,0.6903008,0.68112445,1.8502009,0.66722053,0
86345,1028.767,436.23105,239.93881,70208,372.24976,0.7560387,0.9493366,0.65626967,0.7046063,2.4075115,0.73468673,0
75170,1043.2192,397.19775,263.18256,65874,375.4536,0.70215696,0.9391722,0.56367093,0.76625836,2.0462978,0.72590816,1
114032,1048.1763,447.41235,245.8276,58890,321.9625,0.856225,0.9496289,0.6423633,0.81531113,2.1419737,0.74264026,0
69145,1053.9663,396.06192,259.91684,69935,375.28552,0.6715099,0.9387592,0.54158145,0.77951914,2.048272,0.71940166,1
79832,1176.7561,455.94653,256.57007,82480,345.46268,0.5808382,0.9431655,0.5703131,0.7296785,2.0402062,0.73189425,1
66281,1041.4111,407.26624,258.20844,62814,372.08524,0.66528785,0.93366754,0.5646276,0.74544203,2.0910134,0.7248551,1
60700,1034.6553,472.128,241.18661,68395,380.2497,0.61122,0.9298043,0.536942,0.75451124,2.4153206,0.7860272,1
84244,1388.9291,478.61395,271.09735,85729,303.3212,0.6113777,0.94435316,0.552842,0.64488876,1.402328,0.64047444,1
92891,1157.6246,446.72226,208.65067,77396,330.99963,0.67757094,0.9438739,0.6069587,0.7908695,2.488204,0.71383375,0
59611,1061.5562,435.23416,254.0438,77077,388.3623,0.6172726,0.93931144,0.54558456,0.8110117,2.3962991,0.77912176,1
78920,1060.604,424.7065,268.9091,65361,366.65924,0.7022288,0.93438786,0.5705806,0.77281976,2.0320065,0.70055014,1
58005,1143.7175,401.0948,277.26715,66618,379.24118,0.64061975,0.94295317,0.5563504,0.7441436,2.0581493,0.7213895,1
66627,1229.6594,425.3432,251.07794,82350,393.4256,0.6118636,0.94492185,0.5917379,0.7811435,2.5187016,0.78641856,0
85962,914.3646,408.12885,240.44595,68190,368.0442,0.7872031,0.9430747,0.5982593,0.77788514,2.0410457,0.75370485,0
83818,1215.7476,424.3136,289.8849,77446,337.30984,0.627769,0.9367925,0.55502856,0.6744845,1.5573059,0.6940568,1
85251,1170.8092,545.20105,231.78308,89630,376.07053,0.7625847,0.9539839,0.7385291,0.80757177,2.2978024,0.78162265,0
55493,1249.1763,423.0796,260.6018,79940,376.9294,0.6555386,0.96720105,0.6349848,0.7421881,2.1281614,0.7422128,1
51854,1120.0361,393.63422,262.29068,67298,383.93207,0.6321871,0.9386063,0.5446174,0.7820234,2.1443005,0.7601246,1
67722,1196.196,405.28662,291.35193,71681,366.477,0.6138851,0.9305983,0.50449365,0.7638595,1.8496933,0.7181797,1
76763,1223.5469,418.60803,300.13153,76593,349.6499,0.5990194,0.93353975,0.5297116,0.7003155,1.6222992,0.711748,1
71673,1202.491,411.69656,201.15924,70250,346.9835,0.6987839,0.96064585,0.6577239,0.67373,2.457238,0.7636883,0
90863,1082.8514,465.009,224.85135,73003,332.18658,0.76043046,0.9431127,0.63797265,0.76879287,2.121267,0.6438778,1
55099,1222.3746,433.91632,266.89627,85166,395.14343,0.66938007,0.96347624,0.6046679,0.7543347,2.1918793,0.7483239,1
76403,1160.9741,424.76364,257.8371,69771,350.31317,0.65787786,0.94910836,0.5716763,0.7626633,2.1651726,0.7478116,1
70162,1127.1809,412.88672,285.06937,68710,371.52557,0.63744795,0.9291084,0.5241011,0.76859725,1.9323941,0.716053,1
57055,1180.5684,408.57556,274.04407,70024,366.78888,0.6206321,0.94458705,0.5404967,0.74520344,1.9932997,0.71177447,1
64676,1160.6775,408.96762,291.50464,70404,373.759,0.6080611,0.9279058,0.50157905,0.77675164,1.8677284,0.7270678,1
67595,1185.2134,449.70233,245.10004,75603,363.18234,0.5691149,0.945692,0.5507345,0.7448877,2.3220017,0.73395646,1
64742,1057.25,378.11926,274.33896,75474,386.354,0.6298662,0.9415796,0.524839,0.75181264,2.253337,0.74306834,1
79098,1012.67395,418.39355,261.19357,65044,369.3077,0.71557724,0.9328646,0.5702678,0.76738083,2.0111642,0.72653675,1
54154,1121.2106,406.81967,266.5032,69706,386.05127,0.6293217,0.9467547,0.5453902,0.7508926,2.2333128,0.73961496,1
90741,901.9022,401.24933,251.6962,77759,376.65012,0.8243259,0.9415096,0.6130575,0.7934959,2.1981964,0.77286446,0
70615,1064.4841,411.32355,243.80698,61561,354.1761,0.63778555,0.9537253,0.60637265,0.6536894,2.0696473,0.7136406,1
64074,1292.1755,398.30173,275.82776,82443,374.9113,0.6801671,0.96229935,0.60874987,0.79231924,2.1411211,0.6876478,1
80559,1038.3445,394.61035,276.5712,74910,371.99936,0.7087871,0.9372595,0.54646844,0.78002024,1.9438637,0.7347731,1
81905,1151.2202,420.0294,283.20435,83577,367.94897,0.61775637,0.93652457,0.55875695,0.7497621,1.936018,0.7511653,1
80431,1120.3385,444.10986,237.13715,72500,356.84485,0.6940339,0.948479,0.6391816,0.7472606,2.120087,0.7158213,0
86378,970.0017,451.76886,216.06844,70142,360.95624,0.80485195,0.9345614,0.66721195,0.79478216,2.2532406,0.71682954,0
66068,1213.5919,430.2371,254.1529,69510,385.21936,0.68636924,0.9656699,0.6567338,0.6992531,2.2580187,0.76282597,1
89719,1162.6727,426.89734,295.97052,81930,347.8647,0.62899923,0.9392908,0.5822224,0.69024074,1.6132032,0.7164795,1
57087,1224.2866,409.23672,282.36856,73007,363.97964,0.6153625,0.94970673,0.54756975,0.7152087,1.9202945,0.6936835,1
59663,1132.5732,378.55933,252.07959,67486,389.68677,0.69174254,0.94323945,0.59112114,0.8023828,2.1989594,0.7631381,1
62851,1142.9963,405.01953,286.39008,72764,374.24786,0.61437297,0.93927586,0.55714846,0.7436264,1.9683125,0.7518715,1
82420,1070.055,421.0476,278.73132,69668,366.52405,0.7062613,0.9432969,0.5964314,0.76507574,2.0023055,0.71483207,1
80554,1204.3352,407.01544,259.46802,83633,361.55798,0.6981745,0.9448331,0.62306476,0.76456046,1.9730124,0.73688346,1
56638,1141.685,411.07727,255.19763,65958,364.26602,0.6284672,0.9485724,0.5340541,0.7498194,1.9561822,0.73396033,1
65971,1223.9685,381.74243,274.12265,76099,378.66925,0.61646134,0.93162805,0.5445892,0.77050245,1.891979,0.76818264,1
75944,1100.6918,394.4434,278.39706,76373,367.55322,0.6723211,0.93547964,0.51776594,0.7713818,1.8323114,0.72455704,1
64820,1024.1003,400.31262,259.6971,77970,391.49716,0.6550753,0.9359238,0.559007,0.7955419,2.2242613,0.79096985,0
79910,1078.6594,383.54337,281.96594,80110,377.27094,0.633518,0.9361853,0.53044695,0.73033714,1.9639814,0.7551438,1
77024,1112.9751,367.44693,257.26318,60735,380.27942,0.74123234,0.9568642,0.616864,0.75165874,2.2141302,0.7394253,1
91892,1209.3505,386.7921,239.0929,73163,338.3949,0.65850735,0.959842,0.642164,0.7149724,2.0328531,0.728797,0
60125,1157.9658,399.80267,285.98456,71259,377.9876,0.6239407,0.93937117,0.5307173,0.771174,2.015201,0.72039145,1
76750,1135.2593,426.86575,226.27989,56540,315.8157,0.61848915,0.93519133,0.55768883,0.69261444,2.045814,0.6518724,1
61186,1110.5312,389.41925,262.4072,63892,376.5495,0.6427539,0.92856514,0.53831214,0.7701983,2.0496469,0.74100876,1
65900,1110.6244,443.3608,246.51175,67542,389.40613,0.6717155,0.9545486,0.6287353,0.704445,2.367116,0.76935965,1
65506,1135.2903,405.8604,288.88712,77322,375.92377,0.6171078,0.9411219,0.58100426,0.7309388,1.969307,0.7494514,1
69345,1219.8864,436.65848,250.44603,85150,390.1912,0.62065715,0.9482951,0.621325,0.7994887,2.4112728,0.7761267,0
59265,1148.0327,384.83932,256.90698,70404,379.84326,0.6538687,0.9553064,0.5841528,0.76053864,2.1505737,0.739367,1
70334,1096.3654,403.43982,270.8876,74113,372.25342,0.6620361,0.9421781,0.60972834,0.73594856,2.0350447,0.7473573,1
60995,1097.0615,399.16574,265.60046,67091,380.55493,0.648655,0.94775146,0.6003617,0.71709114,2.1372178,0.7523608,1
88430,1165.6097,531.05035,285.8509,89522,327.48544,0.5709904,0.95782566,0.6494315,0.74628,1.9313424,0.7461054,1
77757,1221.8845,426.69635,272.60147,77784,330.70816,0.6288524,0.9378165,0.50856763,0.68384296,1.5919086,0.6619244,1
75031,1057.2896,422.60403,265.90652,65823,376.49347,0.6814815,0.9360439,0.5602733,0.7617663,2.231944,0.7247863,1
68640,1150.6498,431.90198,250.89046,84184,391.5852,0.60278475,0.93251556,0.5740019,0.73927045,2.561743,0.8090734,0
70515,1159.8538,489.45673,250.19292,83222,390.55197,0.6426865,0.93916214,0.60645306,0.80452865,2.4507608,0.8039323,0
62626,1153.7335,402.17612,277.25345,68542,376.5293,0.60870993,0.92862695,0.51867217,0.7744607,1.9114746,0.7533245,1
69795,1329.2948,586.85864,197.18967,109435,393.76917,0.69851243,0.97579926,0.69359285,0.8236898,2.842256,0.9010031,0
59534,1109.4648,408.87082,259.97443,65867,385.37186,0.62451977,0.92893237,0.5163585,0.78774047,2.2458882,0.7629243,1
54959,1162.5101,401.67786,282.47522,70132,380.71896,0.62451833,0.9423335,0.5387944,0.752661,2.045384,0.7311698,1
102787,1165.4355,475.27524,238.65973,94149,378.6018,0.76986134,0.95866406,0.6939047,0.81314564,2.5526981,0.75509745,0
93738,1151.5773,390.21802,295.43268,91190,365.00946,0.64788413,0.94102216,0.6161007,0.7015461,1.5898945,0.77637297,1
76919,1107.3217,423.5597,284.6959,73402,368.24384,0.64583945,0.9326194,0.5511134,0.7654666,1.8859016,0.7284142,1
81858,1032.0428,465.44284,250.72588,81148,382.1728,0.72683,0.94076335,0.6487838,0.7599349,2.470732,0.75799125,0
71220,1131.2375,443.44485,266.60727,102272,404.54352,0.66557026,0.94246274,0.6484669,0.7908187,2.5349538,0.8595606,0
69091,1190.87,409.0913,280.7611,71027,363.96854,0.5851757,0.9325849,0.49092966,0.7302709,1.8800411,0.70532656,1
82079,1216.2993,428.1362,269.49622,80394,321.2306,0.66967314,0.9396128,0.52461255,0.6858636,1.4681923,0.66119176,1
74467,1053.0411,380.15625,283.5199,91086,381.12558,0.71719223,0.9527325,0.5730764,0.8122866,2.2075114,0.71473324,0
68393,1219.8708,408.92047,289.26074,71315,354.4759,0.5979303,0.9321545,0.49859154,0.73384315,1.7211164,0.69029135,1
56548,1096.6792,400.25052,266.62424,71424,381.51373,0.63969886,0.9467894,0.5835899,0.7526341,2.1273007,0.74997187,1
63281,1192.113,399.88528,278.8523,68334,361.9386,0.6251297,0.9433576,0.546103,0.711708,1.9441516,0.69044626,1
103824,1016.6198,417.54425,269.727,99870,357.45764,0.9368293,0.96766424,0.68052477,0.9396,2.3783703,0.7630267,0
74879,1085.8618,416.48972,263.39114,95232,388.8023,0.6502913,0.95220715,0.6079755,0.78390443,2.528389,0.78698707,0
72790,1109.4175,425.79776,261.69672,66776,350.0821,0.65353715,0.9325238,0.5497852,0.72961473,1.8844913,0.695591,1
58849,1277.3485,440.77585,238.40738,85806,392.72095,0.6903026,0.95957625,0.6468001,0.823383,2.3113406,0.8097234,0
69464,1121.742,408.73602,276.83185,71069,378.03864,0.6033503,0.9311313,0.5096049,0.74729776,2.06984,0.73343635,1
88956,1161.0059,429.06683,296.44495,89464,355.6606,0.6171215,0.93987155,0.5912372,0.7347065,1.7069216,0.7431898,1
54539,1164.8922,385.23593,277.8417,72608,384.8548,0.6467594,0.9547033,0.5716037,0.74784935,2.1083438,0.71895564,1
84452,954.80145,416.99445,248.00237,70590,380.005,0.7670337,0.9484373,0.6442493,0.7329869,2.2437043,0.764964,0
54642,1219.871,416.90463,262.3511,75992,384.562,0.6694298,0.96554047,0.63493955,0.72299033,2.1179414,0.76317996,1
54820,1139.5452,450.4312,229.26883,73810,385.35443,0.6424949,0.94635296,0.54460156,0.7889771,2.4471693,0.8111893,1
76036,1016.2551,412.01013,249.44328,65655,375.8288,0.7172479,0.9375576,0.59753144,0.74381083,2.2241478,0.7307224,1
106055,1046.6401,449.11652,233.17273,62872,301.08823,0.76291764,0.95083165,0.6862452,0.67497903,2.0108786,0.6725061,0
69602,1127.281,429.08014,283.84833,78279,376.4715,0.59409416,0.93127143,0.53693426,0.7590196,1.9759012,0.75755584,1
69137,1167.1831,414.65863,291.11224,75077,369.89062,0.6048509,0.9299547,0.5233926,0.7646505,1.8310689,0.7343197,1
58225,1255.7153,420.76013,267.36914,75040,353.51096,0.64290303,0.96385264,0.5956011,0.70028114,1.9513881,0.68476343,1
64958,1128.3912,386.84753,251.27176,66153,372.4114,0.6639026,0.93315136,0.5603696,0.7739524,2.0758998,0.7374524,1
67103,1075.2006,414.57208,240.60837,72567,384.60355,0.7495933,0.9452397,0.6201652,0.8545146,2.1055653,0.7646674,0
64628,1107.4481,419.59448,249.216,68340,363.38934,0.64685,0.9364105,0.5549991,0.7565931,2.0178733,0.7326007,1
71687,1289.8239,499.82855,203.54475,84226,356.20248,0.6046072,0.9652517,0.6229801,0.72790253,2.6765237,0.74804264,0
79440,1357.703,467.33618,248.74902,75964,293.94183,0.6302884,0.9565846,0.5803117,0.6299268,1.408501,0.61767983,1
79062,1142.3907,433.0157,295.7479,83900,363.6244,0.6022498,0.9329371,0.56645304,0.7435074,1.7151341,0.75299764,1
67286,1125.0283,409.18765,286.7285,75383,375.6197,0.64861405,0.94882137,0.61032,0.70978105,2.035033,0.742747,1
99140,1196.5505,458.26233,256.26068,88863,330.4814,0.75570416,0.9557457,0.6677608,0.7603593,1.9288268,0.68225753,0
52352,1173.4993,403.50232,280.6596,71470,380.68762,0.6337305,0.9503372,0.55968076,0.73079604,2.023625,0.7220293,1
64489,1083.235,420.13306,263.2625,82124,399.60748,0.62886775,0.93413687,0.57462114,0.77257097,2.383635,0.82088184,0
68858,1068.173,411.6858,266.4038,62716,373.59326,0.6702152,0.9421873,0.5860077,0.73717153,2.0832095,0.74106574,1
55587,1168.4827,402.89413,284.43185,70671,379.65192,0.62330097,0.9424667,0.5386848,0.7526069,2.0283265,0.72739,1
71102,1144.1936,387.55298,246.13307,74140,354.3781,0.6032604,0.9429365,0.55242604,0.73472965,2.0272021,0.82633245,0
65712,1176.5867,407.5014,258.6011,67990,343.6435,0.6407309,0.9472624,0.52807754,0.7094725,1.8919259,0.7045548,1
50113,1154.0148,400.6214,277.06262,70903,386.8058,0.6398966,0.95148635,0.5623109,0.7373648,2.080656,0.73155415,1
63435,1155.9929,409.05255,289.6548,72267,375.17896,0.61253375,0.93436563,0.5334492,0.7650061,1.9355441,0.732962,1
74233,1095.9562,421.53162,275.30594,69697,367.44113,0.6829582,0.9468925,0.6046237,0.7558337,2.0681949,0.72105134,1
55453,1180.6053,401.62967,283.8769,70772,377.29678,0.62274593,0.9441842,0.5422155,0.7436001,2.0162482,0.72321534,1
59117,1164.2795,435.22702,243.8219,74997,387.51184,0.6465175,0.9295765,0.5841542,0.7939142,2.2004104,0.8035866,0
73235,1088.0594,417.77417,277.05988,75115,380.98926,0.61822706,0.93163884,0.5305957,0.7539984,2.1157312,0.7520933,1
53488,1180.6481,422.40564,253.25323,78095,389.3989,0.6468543,0.96088296,0.5936804,0.76187944,2.1848612,0.76771355,1
60911,1069.0842,410.26483,257.83713,66460,373.8941,0.6518192,0.93847173,0.5465753,0.77337474,2.084715,0.72880137,1
64029,1143.9894,409.4495,285.4505,70203,377.98102,0.6056606,0.9288885,0.5020523,0.7769815,1.9651022,0.73339057,1
